"STATISTIC","STATISTIC Label","TLIST(M1)","Month","DIRECT","Direction","TYPASS","Type of Passenger Movement","UNIT","VALUE"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","26014"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","47471"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","76516"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","60438"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","4770"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","11308"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","2284"
"TRBM1","Passenger Movement","196406","1964M06","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","9024"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","185152"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","182732"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","2420"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","40614"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","66057"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","117242"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","90805"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","9195"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","17242"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","14022"
"TRBM1","Passenger Movement","196407","1964M07","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","3220"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","123251"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","121972"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1279"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","40319"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","64966"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","93079"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","72314"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","6174"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","14591"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","2704"
"TRBM1","Passenger Movement","196407","1964M07","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","11887"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","175112"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","173530"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1582"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","38612"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","79005"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","117291"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","91843"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","8770"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","16678"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","13000"
"TRBM1","Passenger Movement","196408","1964M08","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","3678"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","220121"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","218553"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1568"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","38003"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","81741"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","137131"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","103347"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","10127"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","23657"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","3671"
"TRBM1","Passenger Movement","196408","1964M08","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","19986"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","74813"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","73423"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1390"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","24627"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","53216"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","84483"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","68120"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","5193"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","11170"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","8663"
"TRBM1","Passenger Movement","196409","1964M09","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","2507"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","114079"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","112490"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1589"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","24323"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","53611"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","103772"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","77846"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","7259"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","18667"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","2806"
"TRBM1","Passenger Movement","196409","1964M09","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","15861"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","33720"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","33154"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","566"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","14671"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","45238"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","54917"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","43905"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","3159"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","7853"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","5546"
"TRBM1","Passenger Movement","196410","1964M10","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","2307"
"TRBM1","Passenger Movement","196410","1964M10","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","39433"
"TRBM1","Passenger Movement","196410","1964M10","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","38714"
"TRBM1","Passenger Movement","196410","1964M10","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","719"
